id,type,status,indexable,cornerstone,site_section,title,url_live,content_format,summary,key_components,primary_cta,image_count,word_count,n_sections,has_video,seo_title,meta_description,focus_keyword,h1,org_traffic_est,traffic_value_usd,top_keyword,serp_position,ranking_keywords,links_in,links_out,price,sku,stock,reading_time_min,editor,parent_id,url_local,last_modified,audit_action,notes
202457,newsletter,publish,Yes,,Newsletters,February 2025 Cavallo Newsletter,https://cavallo-inc.com/newsletter/february-2025-cavallo-newsletter/,Newsletter,February 2025 Cavallo newsletter announcing the SPOGA Horse Top Innovations 2025 award won with Consteed for the co-branded diagnostic smart hoof boot.,"Video embed, Image gallery, Table of contents/sections, CTA button",Follow Consteed on Instagram,16,951,8,Yes,February 2025 Cavallo Newsletter,Your February 2025 Cavallo Newsletter announces a prestigious award for Cavallo & Continental for the Consteed Smart Horse Sneaker!,,Enjoy Your February 2025 Cavallo News!,,,,,,,0,,,,8,Gutenberg,,http://cavallo.local/newsletter/february-2025-cavallo-newsletter/,2025-06-01 10:48:54,,
348701,newsletter,publish,Yes,,Newsletters,July 2022 Cavallo Newsletter,https://cavallo-inc.com/newsletter/your-cavallo-news-july-2022/,Newsletter,"July 2022 'Cavallo Team' edition newsletter, with Carole Herder's Enterprising Women 'Woman of the Year' award and her personal story of barrel racing and becoming Cavallo President.","Image gallery, Video embed, Table of contents/sections",Read more,11,1722,5,Yes,,"In your July 2022 Cavallo News, meet your Cavallo Team and get to know them! Plus, Carole has won yet another award!",July 2022 - Your Cavallo News,,,,,,,,5,,,,11,Gutenberg,,http://cavallo.local/newsletter/your-cavallo-news-july-2022/,2026-04-29 23:09:32,,
204112,newsletter,publish,Yes,,Newsletters,July 2025 Newsletter,https://cavallo-inc.com/newsletter/july-2025-newsletter/,Newsletter,Cavallo's July 2025 monthly newsletter covering mini therapy ponies in Cavallo CLB boots at Vancouver Airport and Trek boots spotted on Beyonce's horse during the Beyonce Bowl.,"Image gallery, Video embed, Table of contents/sections",Read more,9,1135,7,Yes,,Enjoy your Cavallo Hoof Boots July 2025 Newsletter! Packed with hoof care and Cavallo Hoof Boots knowledge and stories from riders like you!,July 2025 Newsletter,,,,,,,,2,,,,9,Gutenberg,,http://cavallo.local/newsletter/july-2025-newsletter/,2026-03-26 17:55:48,,
203238,newsletter,publish,Yes,,Newsletters,June 2025 Newsletter,https://cavallo-inc.com/newsletter/june-2025-newsletter/,Newsletter,June 2025 Cavallo newsletter featuring a Cavallo-clad mini horse in a CashApp WWE ad and Endo the Blind horse's 25th birthday at a horse expo.,"Image gallery, Video embed, Table of contents/sections, Bulleted list",None,7,1447,8,Yes,,June 2025 Newsletter: Enjoy Your Latest Cavallo News - Your Cavallo Monthly: Hoof-Saving Hacks.,,,,,,,,,3,,,,8,Gutenberg,,http://cavallo.local/newsletter/june-2025-newsletter/,2026-04-29 23:15:24,,
202419,newsletter,publish,Yes,,Newsletters,March 2025 Cavallo Newsletter,https://cavallo-inc.com/newsletter/march-2025-cavallo-newsletter/,Newsletter,"March 2025 Cavallo newsletter featuring a survey contest, a viral video of a Cavallo-booted horse meeting a wild rhino in South Africa, and other brand updates.","Video embed, Image gallery, Table of contents/sections, CTA button",Take Survey,11,1625,9,Yes,March 2025 Cavallo Newsletter,"Your March 2025 Cavallo Newsletter includes a horse and wild rhino meeting on a trail, an announcement that will help horses and more.",,Enjoy Your March 2025 Cavallo Newsletter!,,,,,,,0,,,,10,Gutenberg,,http://cavallo.local/newsletter/march-2025-cavallo-newsletter/,2025-11-21 11:14:24,,
202877,newsletter,publish,Yes,,Newsletters,May 2025 Newsletter - Happy Mother's Day!,https://cavallo-inc.com/newsletter/happy-mothers-day-2025/,Newsletter,"May 2025 Mother's Day newsletter celebrating horse moms, featuring testimonials of using Cavallo boots for rehab and recovery of injured horses.","Image gallery, Video embed, Table of contents/sections, Testimonials",None,9,809,4,Yes,,May 2025 Newsletter - Happy Mother's Day! To all the fabulous Horse Mamas out there—Happy Mother’s Day! This Mother's Day we are celebrating your fierce.,,,,,,,,,0,,,,6,Gutenberg,,http://cavallo.local/newsletter/happy-mothers-day-2025/,2026-04-14 01:25:04,,
348586,newsletter,publish,Yes,,Newsletters,November 2025 Cavallo Newsletter,https://cavallo-inc.com/newsletter/november-2025-cavallo-newsletter/,Newsletter,"November 2025 Cavallo email newsletter announcing the new Trek/Trek Pro/BFB Colour Pop Straps Pack (3 pairs of straps in hunter orange, yellow, turquoise) and Carole Herder's RBC Women of Influence award finalist news.","Image gallery, Video embed",Shop Colour Pop Straps Pack,6,750,2,Yes,November 2025 Cavallo Hoof Boots Newsletter,"Your November 2025 Cavallo Newsletter includes Emma Massingale navigating gravel, cute booted beverage burros & more!",November 2025 Cavallo Newsletter,,,,,,,,2,,,,10,Gutenberg,,http://cavallo.local/newsletter/november-2025-cavallo-newsletter/,2026-04-29 23:10:48,,
348685,newsletter,publish,Yes,,Newsletters,October 2024 Cavallo Newsletter,https://cavallo-inc.com/newsletter/october-2024-cavallo-newsletter/,Newsletter,"October 2024 Cavallo newsletter featuring Queen Elizabeth's pony wearing Cavallo Simple Hoof Boots via the Fell Pony Podcast, and Cavallo's naming-rights sponsorship of the Liberty Horse Festival.","Image gallery, Video embed, Table of contents/sections, CTA button",Listen to the Fell Pony Podcast,13,1078,7,Yes,Enjoy your October 2024 Cavallo Newsletter!,Your October 2024 Cavallo Newsletter has a BIG surprise... Queen Elizabeth and her Feel Pony using Cavallo Simple Hoof Boots!,October 2024 Cavallo Newsletter,Hoof Boots Fit for a Queen!,,,,,,,0,,,,8,Gutenberg,,http://cavallo.local/newsletter/october-2024-cavallo-newsletter/,2026-04-29 23:15:23,,
348591,newsletter,publish,Yes,,Newsletters,September 2025 Cavallo Newsletter,https://cavallo-inc.com/newsletter/september-2025-cavallo-newsletter/,Newsletter,September 2025 Cavallo newsletter covering Carole Herder's RBC Canadian Women Entrepreneur Innovation Award regional finalist news and a recap of a Cavallo team staff workshop.,"Image gallery, Video embed",Read more,7,1135,1,Yes,Get your September 2025 Cavallo Newsletter now!,"Get your September 2025 Cavallo Newsletter now! Meet Walter, a mammoth donkey with happy feet, and go behind the scenes at Cavallo!",September 2025 Cavallo Newsletter,,,,,,,,2,,,,8,Gutenberg,,http://cavallo.local/newsletter/september-2025-cavallo-newsletter/,2026-04-29 23:10:48,,
4794,newsletter,publish,Yes,,Newsletters,Your Cavallo News - April 2020,https://cavallo-inc.com/newsletter/whats-your-cavallo-community-up-to-april-2020/,Newsletter,"April 2020 Cavallo community newsletter covering lockdown updates from Emma Massingale's miniatures, Monty Roberts, TrailMeister, and a Pure Liberty training course, with embedded video and images.","Image gallery, Video embed, Table of contents/sections, Pull quote/testimonial",Read more,7,466,5,Yes,,"Your Cavallo News from April, 2020! Stuck inside during lockdown? Catch up on what is happening at Cavallo Horse & Rider!",Cavallo News April 2020,What’s your Cavallo Community Up To? April 2020,,,,,,,1,,,,4,Gutenberg,,http://cavallo.local/newsletter/whats-your-cavallo-community-up-to-april-2020/,2025-11-19 12:26:02,,
4808,newsletter,publish,Yes,,Newsletters,Your Cavallo News - April 2022,https://cavallo-inc.com/newsletter/your-cavallo-news-april-2022/,Newsletter,April 2022 Cavallo newsletter announcing a Facebook Hoof Boot Pad Party Pack contest and recapping Carole's well-attended presentations and customer stories at Equine Affaire in Ohio.,"Image gallery, Video embed, Table of contents/sections",Enter contest,10,1103,9,Yes,,"Your Cavallo news from April 2022! Learn about the great work that Lofty Therapy Horses is doing in the UK, and recent Cavallo travels!",Your Cavallo News April 2022,Your Cavallo News! April 2022,,,,,,,0,,,,7,Gutenberg,,http://cavallo.local/newsletter/your-cavallo-news-april-2022/,2025-11-20 11:40:07,,
346627,newsletter,publish,Yes,,Newsletters,"Your Cavallo News - April, 2026",https://cavallo-inc.com/newsletter/april-2026-cavallo-newsletter/,Newsletter,"April 2026 Cavallo newsletter spotlighting Cavallo boots appearing in Ella Langley's American Eagle ad and other celebrity productions, plus a tribute to Endo the Blind horse.","Video embed, Image gallery, Table of contents/sections, CTA button",Contact us,5,673,4,Yes,April 2026 Cavallo Newsletter,"Your April 2026 Cavallo Newsletter looks back to remember the amazing Endo the Blind. PLUS, Emma Langley using Cavallo Hoof Boots?",April 2026 Cavallo Newsletter,,,,,,,,2,,,,1,Gutenberg,,http://cavallo.local/newsletter/april-2026-cavallo-newsletter/,2026-04-02 21:37:16,,
4809,newsletter,publish,Yes,,Newsletters,Your Cavallo News - August 2021,https://cavallo-inc.com/newsletter/your-cavallo-news-july-30-2021/,Newsletter,"August 2021 Cavallo newsletter with Carole's 12 points to consider when buying hoof boots, a staff family feature about Kate Stipec on Griffy, and a customer testimonial about trimming.","Image gallery, Video embed, CTA button, Table of contents/sections, Bulleted list, Pull quote/testimonial",Read more,10,1202,8,Yes,,"Catch up on Cavallo news from August 2021! Learn how to grow a better connection with your horse, and listen to the Tiny Horse Talks Podcast!",Your Cavallo News August 2021,Your Cavallo News! August 2021,,,,,,,0,,,,8,Gutenberg,,http://cavallo.local/newsletter/your-cavallo-news-july-30-2021/,2026-01-12 20:16:30,,
4810,newsletter,publish,Yes,,Newsletters,Your Cavallo News - December 2021,https://cavallo-inc.com/newsletter/your-cavallo-news-december-2021/,Newsletter,December 2021 Cavallo newsletter spotlighting the film 'Reggie' starring Cavallo-sponsored therapy mini Kiwi and promoting the Trek boot as a holiday gift for barefoot and shod horses.,"Image gallery, CTA button, Table of contents/sections",Shop hoof boots,9,900,5,,,"Take a break from the snow to catch up on your December 2021 Cavallo News! Learn about Cavallo Associate Miriam, and get ready for Xmas!",Your Cavallo News December 2021,"Your Cavallo News! December, 2021",,,,,,,0,,,,6,Gutenberg,,http://cavallo.local/newsletter/your-cavallo-news-december-2021/,2026-01-12 20:21:38,,
334032,newsletter,publish,Yes,,Newsletters,"Your Cavallo News - December, 2025",https://cavallo-inc.com/newsletter/your-cavallo-news-december-2025/,Newsletter,"December 2025 Cavallo email newsletter covering the Donkey King video series, Megan Hensley's $1 donkey hoof-care membership, and free downloads of Carole Herder's three hoof-care guides.","Video embed, Image gallery, Accordion, CTA button",Watch video / Download free guides,7,649,1,Yes,,"Get your Cavallo News December 2025 - including Christmas gifts for you, donkey hoof school, avoiding ice balling & more!",Your Cavallo News December 2025,Enjoy Your Latest Cavallo News - Full of Hoof-Saving Hacks & Tips to Keep your Horse Brilliantly Booted!,,,,,,,1,,,,1,Gutenberg,,http://cavallo.local/newsletter/your-cavallo-news-december-2025/,2026-03-17 18:37:14,,
4811,newsletter,publish,Yes,,Newsletters,Your Cavallo News - February 2022,https://cavallo-inc.com/newsletter/your-cavallo-news-february-2022/,Newsletter,"February 2022 special-edition Cavallo newsletter compiling 2021 customer testimonials, a Facebook boot-storage photo contest, and a nod from a top US veterinary hospital.","Image gallery, Video embed, CTA button, Table of contents/sections, Pull quote/testimonial",Enter contest,13,1657,9,Yes,,A special addition for your February 2022 Cavallo news! Read some of our awesome reviews from our fabulous customers - aka YOU!,Your Cavallo News February 2022,Your Cavallo News! February 2022,,,,,,,0,,,,10,Gutenberg,,http://cavallo.local/newsletter/your-cavallo-news-february-2022/,2026-01-12 20:39:58,,
333847,newsletter,publish,Yes,,Newsletters,"Your Cavallo News - February, 2026",https://cavallo-inc.com/newsletter/your-cavallo-news-february-2026/,Newsletter,"Cavallo's February 2026 newsletter featuring Stampede of Love mini therapy horses in Cavallo CLB boots meeting Buddhist monks on a peace walk, and a recap of the AAEP equine practitioners meeting.","Image gallery, Video embed, CTA button, Table of contents/sections",Read more,6,1528,0,Yes,Your Cavallo News - February 2026,Your Cavallo News - February 2026 is packed with knowledge and interesting hoof care tidbits! Get to know your Cavallo hoof boots better!,Your Cavallo News - January 2026,Enjoy Your Latest Cavallo News - Full of Hoof-Saving Hacks & Tips to Keep your Horse Brilliantly Booted!,,,,,,,1,,,,9,Gutenberg,,http://cavallo.local/newsletter/your-cavallo-news-february-2026/,2026-02-17 21:57:10,,
4812,newsletter,publish,Yes,,Newsletters,Your Cavallo News - January 2022,https://cavallo-inc.com/newsletter/your-cavallo-news-january-2022-your-cavallo-hoof-boots-newsletter/,Newsletter,January 2022 Cavallo newsletter with Carole's reflective New Year message and a feature on staffer Yvonne Welz visiting Monty Roberts's Shy Boy at his ranch during a western vacation.,"Image gallery, Video embed, CTA button, Table of contents/sections",Read more,9,1313,7,Yes,,"Start the new year off right by catching up with your January 2022 Cavallo News! Read about our Cavallo adventures, and a chance to WIN!",Your Cavallo news January 2022,Your Cavallo News! January 2022,,,,,,,0,,,,8,Gutenberg,,http://cavallo.local/newsletter/your-cavallo-news-january-2022-your-cavallo-hoof-boots-newsletter/,2026-01-12 20:33:20,,
4814,newsletter,publish,Yes,,Newsletters,Your Cavallo News - January/February 2023,https://cavallo-inc.com/newsletter/your-cavallo-news-jan-feb-2022/,Newsletter,January/February 2023 Cavallo newsletter offering a free laminitis recovery guide and sharing news of Carole and Greg's son graduating as an RCMP officer in Saskatchewan.,"Image gallery, Video embed, CTA button, Table of contents/sections, Bulleted list",Download free guide,14,1199,8,Yes,,"In your January and February 2023 Cavallo Newsletter, learn about Carole and Greg's SK trip, and receive a gift for your horse! &lt;3",Your Cavallo news January and February 2023,Your Cavallo News! January/February 2023,,,,,,,3,,,,9,Gutenberg,,http://cavallo.local/newsletter/your-cavallo-news-jan-feb-2022/,2026-03-17 18:37:47,,
4815,newsletter,publish,Yes,,Newsletters,Your Cavallo News - July 2021,https://cavallo-inc.com/newsletter/your-cavallo-news-july-1-2021/,Newsletter,July 2021 Cavallo newsletter covering a planned donkey farrier documentary with Megan Hensley and a customer Q&A on treating a stubborn hoof abscess using Cavallo boots.,"Image gallery, Video embed, CTA button, Table of contents/sections",Read more,10,1369,5,Yes,,"Catch up on all of your Cavallo News from July, 2021! Including a Cavallo barefoot trimmer spotlight, and how to beat a hoof abscess!",Your Cavallo News July 2021,"Your Cavallo News! July 1, 2021",,,,,,,0,,,,9,Gutenberg,,http://cavallo.local/newsletter/your-cavallo-news-july-1-2021/,2026-01-12 20:14:20,,
201111,newsletter,publish,Yes,,Newsletters,Your Cavallo News - June 2024,https://cavallo-inc.com/newsletter/your-cavallo-news-june-2024/,Newsletter,"June 2024 Cavallo newsletter covering barefoot hoof research by Sarah Albanozzo on hoof capability of barefoot-kept horses, with related updates and video.","Image gallery, Video embed, Table of contents/sections, CTA button",Read more,10,1159,7,Yes,,"In your Cavallo News form June 2024, learn the latest Barefoot research from Sarah Albanozzo, and join Tomas Teskey's ""We Are Herd"" Group.",Your Cavallo News June 2024,Your Cavallo News – June 2024,,,,,,,1,,,,10,Gutenberg,,http://cavallo.local/newsletter/your-cavallo-news-june-2024/,2025-11-21 10:31:48,,
349813,newsletter,publish,Yes,,Newsletters,Your Cavallo News - June 2026,https://cavallo-inc.com/newsletter/your-cavallo-news-june-2026/,Newsletter,June 2026 Cavallo newsletter with an interactive quiz on a horse's 'summer hoof personality' (A/B/C scoring) to help owners spot hoof sensitivity on hard or rocky summer footing.,"Image gallery, Video embed, Bulleted list, Table of contents/sections",Take the quiz,8,1297,3,Yes,,,,,,,,,,,3,,,,8,Gutenberg,,http://cavallo.local/newsletter/your-cavallo-news-june-2026/,2026-06-05 20:09:10,,
4816,newsletter,publish,Yes,,Newsletters,Your Cavallo News - March 2022,https://cavallo-inc.com/newsletter/your-cavallo-news-march-2022/,Newsletter,"March 2022 Cavallo newsletter featuring donkey trimmer Megan Hensley's low-restraint hoof care approach, her online donkey hoof course, and Tender Little Hearts equine-assisted services.","Image gallery, Video embed, Bulleted list, Table of contents/sections",Read more,7,1722,7,Yes,,"Read your Cavallo news from March, 2022! Catch up with barrel racer Cheyenne Wimberly, and learn how to trim Donkey hooves with Megan!",Your Cavallo News March 2022,Your Cavallo News! March 2022,,,,,,,1,,,,10,Gutenberg,,http://cavallo.local/newsletter/your-cavallo-news-march-2022/,2026-03-17 18:38:53,,
